Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Shahin_K14_1_gel_20ng_4_17_2024_Slot1_19_11690 Spectral Count	Shahin_K14_1_sp3_20ng_4_18_2024_Slot1_28_11708 Spectral Count	Shahin_K14_2_gel_20ng_4_17_2024_Slot1_20_11692 Spectral Count	Shahin_K14_2_sp3_20ng_4_18_2024_Slot1_29_11705 Spectral Count	Shahin_K14_3_gel_20ng_4_17_2024_Slot1_21_11688 Spectral Count	Shahin_K14_3_sp3_20ng_4_18_2024_Slot1_30_11709 Spectral Count	Shahin_K71_gel_20ng_4_17_2024_Slot1_16_11695 Spectral Count	Shahin_K71_sp3_20ng_4_18_2024_Slot1_25_11710 Spectral Count	Shahin_K72_gel_20ng_4_18_2024_Slot1_17_11697 Spectral Count	Shahin_K72_sp3_20ng_4_18_2024_Slot1_26_11703 Spectral Count	Shahin_K73_gel_20ng_4_18_2024_Slot1_18_11696 Spectral Count	Shahin_K73_sp3_20ng_4_18_2024_Slot1_27_11701 Spectral Count	Shahin_control_gel_20ng_4_17_2024_Slot1_15_11689 Spectral Count	Shahin_control_sp3_20ng_4_18_2024_Slot1_24_11704 Spectral Count	Shahin_kerotocyte1_gel_20ng_4_17_2024_Slot1_22_11691 Spectral Count	Shahin_kerotocyte1_sp3_20ng_4_18_2024_Slot1_31_11707 Spectral Count	Shahin_kerotocyte2_gel_20ng_4_17_2024_Slot1_23_11694 Spectral Count	Shahin_kerotocyte2_sp3_20ng_4_18_2024_Slot1_32_11702 Spectral Count	Shahin_ppt_K14_1_20ng_4_24_2024_Slot1_53_11817 Spectral Count	Shahin_ppt_K14_2_20ng_4_24_2024_Slot1_54_11815 Spectral Count	Shahin_ppt_K14_3_20ng_4_25_2024_Slot1_55_11821 Spectral Count	Shahin_ppt_K71_20ng_4_25_2024_Slot1_50_11819 Spectral Count	Shahin_ppt_K72_20ng_4_25_2024_Slot1_51_11820 Spectral Count	Shahin_ppt_K73_20ng_4_24_2024_Slot1_52_11810 Spectral Count	Shahin_ppt_Keratocyte1_20ng_4_24_2024_Slot1_56_11816 Spectral Count	Shahin_ppt_Keratocyte2_20ng_4_25_2024_Slot1_57_11822 Spectral Count	Shahin_ppt_control_20ng_4_24_2024_Slot1_49_11814 Spectral Count	Shahin_K14_1_gel_20ng_4_17_2024_Slot1_19_11690 Unique Spectral Count	Shahin_K14_1_sp3_20ng_4_18_2024_Slot1_28_11708 Unique Spectral Count	Shahin_K14_2_gel_20ng_4_17_2024_Slot1_20_11692 Unique Spectral Count	Shahin_K14_2_sp3_20ng_4_18_2024_Slot1_29_11705 Unique Spectral Count	Shahin_K14_3_gel_20ng_4_17_2024_Slot1_21_11688 Unique Spectral Count	Shahin_K14_3_sp3_20ng_4_18_2024_Slot1_30_11709 Unique Spectral Count	Shahin_K71_gel_20ng_4_17_2024_Slot1_16_11695 Unique Spectral Count	Shahin_K71_sp3_20ng_4_18_2024_Slot1_25_11710 Unique Spectral Count	Shahin_K72_gel_20ng_4_18_2024_Slot1_17_11697 Unique Spectral Count	Shahin_K72_sp3_20ng_4_18_2024_Slot1_26_11703 Unique Spectral Count	Shahin_K73_gel_20ng_4_18_2024_Slot1_18_11696 Unique Spectral Count	Shahin_K73_sp3_20ng_4_18_2024_Slot1_27_11701 Unique Spectral Count	Shahin_control_gel_20ng_4_17_2024_Slot1_15_11689 Unique Spectral Count	Shahin_control_sp3_20ng_4_18_2024_Slot1_24_11704 Unique Spectral Count	Shahin_kerotocyte1_gel_20ng_4_17_2024_Slot1_22_11691 Unique Spectral Count	Shahin_kerotocyte1_sp3_20ng_4_18_2024_Slot1_31_11707 Unique Spectral Count	Shahin_kerotocyte2_gel_20ng_4_17_2024_Slot1_23_11694 Unique Spectral Count	Shahin_kerotocyte2_sp3_20ng_4_18_2024_Slot1_32_11702 Unique Spectral Count	Shahin_ppt_K14_1_20ng_4_24_2024_Slot1_53_11817 Unique Spectral Count	Shahin_ppt_K14_2_20ng_4_24_2024_Slot1_54_11815 Unique Spectral Count	Shahin_ppt_K14_3_20ng_4_25_2024_Slot1_55_11821 Unique Spectral Count	Shahin_ppt_K71_20ng_4_25_2024_Slot1_50_11819 Unique Spectral Count	Shahin_ppt_K72_20ng_4_25_2024_Slot1_51_11820 Unique Spectral Count	Shahin_ppt_K73_20ng_4_24_2024_Slot1_52_11810 Unique Spectral Count	Shahin_ppt_Keratocyte1_20ng_4_24_2024_Slot1_56_11816 Unique Spectral Count	Shahin_ppt_Keratocyte2_20ng_4_25_2024_Slot1_57_11822 Unique Spectral Count	Shahin_ppt_control_20ng_4_24_2024_Slot1_49_11814 Unique Spectral Count	Shahin_K14_1_gel_20ng_4_17_2024_Slot1_19_11690 Total Spectral Count	Shahin_K14_1_sp3_20ng_4_18_2024_Slot1_28_11708 Total Spectral Count	Shahin_K14_2_gel_20ng_4_17_2024_Slot1_20_11692 Total Spectral Count	Shahin_K14_2_sp3_20ng_4_18_2024_Slot1_29_11705 Total Spectral Count	Shahin_K14_3_gel_20ng_4_17_2024_Slot1_21_11688 Total Spectral Count	Shahin_K14_3_sp3_20ng_4_18_2024_Slot1_30_11709 Total Spectral Count	Shahin_K71_gel_20ng_4_17_2024_Slot1_16_11695 Total Spectral Count	Shahin_K71_sp3_20ng_4_18_2024_Slot1_25_11710 Total Spectral Count	Shahin_K72_gel_20ng_4_18_2024_Slot1_17_11697 Total Spectral Count	Shahin_K72_sp3_20ng_4_18_2024_Slot1_26_11703 Total Spectral Count	Shahin_K73_gel_20ng_4_18_2024_Slot1_18_11696 Total Spectral Count	Shahin_K73_sp3_20ng_4_18_2024_Slot1_27_11701 Total Spectral Count	Shahin_control_gel_20ng_4_17_2024_Slot1_15_11689 Total Spectral Count	Shahin_control_sp3_20ng_4_18_2024_Slot1_24_11704 Total Spectral Count	Shahin_kerotocyte1_gel_20ng_4_17_2024_Slot1_22_11691 Total Spectral Count	Shahin_kerotocyte1_sp3_20ng_4_18_2024_Slot1_31_11707 Total Spectral Count	Shahin_kerotocyte2_gel_20ng_4_17_2024_Slot1_23_11694 Total Spectral Count	Shahin_kerotocyte2_sp3_20ng_4_18_2024_Slot1_32_11702 Total Spectral Count	Shahin_ppt_K14_1_20ng_4_24_2024_Slot1_53_11817 Total Spectral Count	Shahin_ppt_K14_2_20ng_4_24_2024_Slot1_54_11815 Total Spectral Count	Shahin_ppt_K14_3_20ng_4_25_2024_Slot1_55_11821 Total Spectral Count	Shahin_ppt_K71_20ng_4_25_2024_Slot1_50_11819 Total Spectral Count	Shahin_ppt_K72_20ng_4_25_2024_Slot1_51_11820 Total Spectral Count	Shahin_ppt_K73_20ng_4_24_2024_Slot1_52_11810 Total Spectral Count	Shahin_ppt_Keratocyte1_20ng_4_24_2024_Slot1_56_11816 Total Spectral Count	Shahin_ppt_Keratocyte2_20ng_4_25_2024_Slot1_57_11822 Total Spectral Count	Shahin_ppt_control_20ng_4_24_2024_Slot1_49_11814 Total Spectral Count	Shahin_K14_1_gel_20ng_4_17_2024_Slot1_19_11690 Intensity	Shahin_K14_1_sp3_20ng_4_18_2024_Slot1_28_11708 Intensity	Shahin_K14_2_gel_20ng_4_17_2024_Slot1_20_11692 Intensity	Shahin_K14_2_sp3_20ng_4_18_2024_Slot1_29_11705 Intensity	Shahin_K14_3_gel_20ng_4_17_2024_Slot1_21_11688 Intensity	Shahin_K14_3_sp3_20ng_4_18_2024_Slot1_30_11709 Intensity	Shahin_K71_gel_20ng_4_17_2024_Slot1_16_11695 Intensity	Shahin_K71_sp3_20ng_4_18_2024_Slot1_25_11710 Intensity	Shahin_K72_gel_20ng_4_18_2024_Slot1_17_11697 Intensity	Shahin_K72_sp3_20ng_4_18_2024_Slot1_26_11703 Intensity	Shahin_K73_gel_20ng_4_18_2024_Slot1_18_11696 Intensity	Shahin_K73_sp3_20ng_4_18_2024_Slot1_27_11701 Intensity	Shahin_control_gel_20ng_4_17_2024_Slot1_15_11689 Intensity	Shahin_control_sp3_20ng_4_18_2024_Slot1_24_11704 Intensity	Shahin_kerotocyte1_gel_20ng_4_17_2024_Slot1_22_11691 Intensity	Shahin_kerotocyte1_sp3_20ng_4_18_2024_Slot1_31_11707 Intensity	Shahin_kerotocyte2_gel_20ng_4_17_2024_Slot1_23_11694 Intensity	Shahin_kerotocyte2_sp3_20ng_4_18_2024_Slot1_32_11702 Intensity	Shahin_ppt_K14_1_20ng_4_24_2024_Slot1_53_11817 Intensity	Shahin_ppt_K14_2_20ng_4_24_2024_Slot1_54_11815 Intensity	Shahin_ppt_K14_3_20ng_4_25_2024_Slot1_55_11821 Intensity	Shahin_ppt_K71_20ng_4_25_2024_Slot1_50_11819 Intensity	Shahin_ppt_K72_20ng_4_25_2024_Slot1_51_11820 Intensity	Shahin_ppt_K73_20ng_4_24_2024_Slot1_52_11810 Intensity	Shahin_ppt_Keratocyte1_20ng_4_24_2024_Slot1_56_11816 Intensity	Shahin_ppt_Keratocyte2_20ng_4_25_2024_Slot1_57_11822 Intensity	Shahin_ppt_control_20ng_4_24_2024_Slot1_49_11814 Intensity	Shahin_K14_1_gel_20ng_4_17_2024_Slot1_19_11690 MaxLFQ Intensity	Shahin_K14_1_sp3_20ng_4_18_2024_Slot1_28_11708 MaxLFQ Intensity	Shahin_K14_2_gel_20ng_4_17_2024_Slot1_20_11692 MaxLFQ Intensity	Shahin_K14_2_sp3_20ng_4_18_2024_Slot1_29_11705 MaxLFQ Intensity	Shahin_K14_3_gel_20ng_4_17_2024_Slot1_21_11688 MaxLFQ Intensity	Shahin_K14_3_sp3_20ng_4_18_2024_Slot1_30_11709 MaxLFQ Intensity	Shahin_K71_gel_20ng_4_17_2024_Slot1_16_11695 MaxLFQ Intensity	Shahin_K71_sp3_20ng_4_18_2024_Slot1_25_11710 MaxLFQ Intensity	Shahin_K72_gel_20ng_4_18_2024_Slot1_17_11697 MaxLFQ Intensity	Shahin_K72_sp3_20ng_4_18_2024_Slot1_26_11703 MaxLFQ Intensity	Shahin_K73_gel_20ng_4_18_2024_Slot1_18_11696 MaxLFQ Intensity	Shahin_K73_sp3_20ng_4_18_2024_Slot1_27_11701 MaxLFQ Intensity	Shahin_control_gel_20ng_4_17_2024_Slot1_15_11689 MaxLFQ Intensity	Shahin_control_sp3_20ng_4_18_2024_Slot1_24_11704 MaxLFQ Intensity	Shahin_kerotocyte1_gel_20ng_4_17_2024_Slot1_22_11691 MaxLFQ Intensity	Shahin_kerotocyte1_sp3_20ng_4_18_2024_Slot1_31_11707 MaxLFQ Intensity	Shahin_kerotocyte2_gel_20ng_4_17_2024_Slot1_23_11694 MaxLFQ Intensity	Shahin_kerotocyte2_sp3_20ng_4_18_2024_Slot1_32_11702 MaxLFQ Intensity	Shahin_ppt_K14_1_20ng_4_24_2024_Slot1_53_11817 MaxLFQ Intensity	Shahin_ppt_K14_2_20ng_4_24_2024_Slot1_54_11815 MaxLFQ Intensity	Shahin_ppt_K14_3_20ng_4_25_2024_Slot1_55_11821 MaxLFQ Intensity	Shahin_ppt_K71_20ng_4_25_2024_Slot1_50_11819 MaxLFQ Intensity	Shahin_ppt_K72_20ng_4_25_2024_Slot1_51_11820 MaxLFQ Intensity	Shahin_ppt_K73_20ng_4_24_2024_Slot1_52_11810 MaxLFQ Intensity	Shahin_ppt_Keratocyte1_20ng_4_24_2024_Slot1_56_11816 MaxLFQ Intensity	Shahin_ppt_Keratocyte2_20ng_4_25_2024_Slot1_57_11822 MaxLFQ Intensity	Shahin_ppt_control_20ng_4_24_2024_Slot1_49_11814 MaxLFQ Intensity	Indistinguishable Proteins
sp|P11177|ODPB_HUMAN	P11177	ODPB_HUMAN	PDHB	359	Homo sapiens	1:Experimental evidence at protein level	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	1.0	0.9987	3	11	11	11	0	0	1	0	0	0	0	0	1	0	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0.0	0.0	16027.317	0.0	0.0	0.0	0.0	0.0	58084.367	0.0	0.0	10127.033	0.0	0.0	59189.49	33601.86	61464.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11216|PYGB_HUMAN	P11216	PYGB_HUMAN	PYGB	843	Homo sapiens	1:Experimental evidence at protein level	Glycogen phosphorylase, brain form	1.0	0.9989	7	32	30	32	0	3	2	2	0	1	2	0	4	0	2	5	4	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	1	2	0	3	0	2	5	4	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	1	2	0	4	0	2	5	4	6	0	0	1	0	0	0	0	0	0	0	0	0	0	7157.6147	30045.707	22859.379	23028.412	0.0	31769.084	27414.094	0.0	52764.895	0.0	20287.79	70577.04	25392.062	57835.438	0.0	0.0	9266.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21252.242	0.0	19429.438	0.0	10591.651	20263.322	16254.948	15661.119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11233|RALA_HUMAN	P11233	RALA_HUMAN	RALA	206	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Ral-A	0.9858	0.9898	3	3	3	24	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	1	2	1	1	1	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	204058.81	22270.615	0.0	0.0	26126.54	0.0	17464.346	0.0	0.0	0.0	0.0	24176.582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11234|RALB_HUMAN	P11234	RALB_HUMAN	RALB	206	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Ral-B	0.9998	0.9989	3	26	5	26	2	1	2	1	2	1	3	1	1	1	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	2	1	3	1	1	1	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	54015.562	37771.26	35452.766	20401.55	48951.367	24672.562	51685.68	33648.95	37771.227	39425.242	48112.92	48502.973	30507.568	44260.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35732.2	0.0	39786.402	0.0	0.0	0.0	37280.656	38442.777	23501.982	25317.502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11277|SPTB1_HUMAN	P11277	SPTB1_HUMAN	SPTB	2137	Homo sapiens	1:Experimental evidence at protein level	Spectrin beta chain, erythrocytic	0.9988	0.994	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17710.393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11279|LAMP1_HUMAN	P11279	LAMP1_HUMAN	LAMP1	417	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 1	1.0	0.999	5	65	65	65	5	2	2	1	4	2	4	6	5	2	6	6	5	6	3	0	3	3	0	0	0	0	0	0	0	0	0	5	2	2	1	4	2	4	6	5	2	6	6	5	6	3	0	3	3	0	0	0	0	0	0	0	0	0	5	2	2	1	4	2	4	6	5	2	6	6	5	6	3	0	3	3	0	0	0	0	0	0	0	0	0	206346.98	21462.805	149896.48	24079.156	95269.57	46996.38	216779.05	12638.322	221238.47	38314.086	259814.28	81184.75	285794.72	147568.1	105712.664	0.0	119661.08	33372.742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106923.05	0.0	112189.77	0.0	73901.24	0.0	119095.5	0.0	108384.09	0.0	102896.164	70958.95	127465.24	96467.89	81586.484	0.0	86602.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11413|G6PD_HUMAN	P11413	G6PD_HUMAN	G6PD	515	Homo sapiens	1:Experimental evidence at protein level	Glucose-6-phosphate 1-dehydrogenase	1.0	0.999	19	186	186	186	16	6	18	8	16	3	22	3	26	11	18	20	3	7	4	0	0	0	0	0	0	0	1	1	0	3	0	16	6	18	8	16	3	22	3	26	11	18	20	3	7	4	0	0	0	0	0	0	0	1	1	0	3	0	16	6	18	8	16	3	22	3	26	11	18	20	3	7	4	0	0	0	0	0	0	0	1	1	0	3	0	482657.84	222579.89	561034.3	244362.88	423422.12	30858.283	573276.1	136515.86	571671.75	225585.88	400317.34	504100.84	20370.836	98085.97	29128.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5119.9263	2661.8335	0.0	6133.3887	0.0	71757.914	89241.805	80240.65	89527.734	84916.516	0.0	81118.086	78337.0	81828.3	83677.266	62313.324	125389.336	27410.178	38772.746	22053.342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11498|PYC_HUMAN	P11498	PYC_HUMAN	PC	1178	Homo sapiens	1:Experimental evidence at protein level	Pyruvate carboxylase, mitochondrial	1.0	0.9987	2	3	3	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	22179.75	0.0	0.0	0.0	0.0	0.0	0.0	24469.996	0.0	0.0	0.0	0.0	0.0	40077.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11586|C1TC_HUMAN	P11586	C1TC_HUMAN	MTHFD1	935	Homo sapiens	1:Experimental evidence at protein level	C-1-tetrahydrofolate synthase, cytoplasmic	1.0	0.999	7	22	22	22	1	1	4	0	1	0	1	0	3	0	0	2	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	1	0	3	0	0	2	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	1	0	3	0	0	2	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	14919.374	23380.232	61664.93	0.0	8930.954	0.0	23302.52	0.0	28625.309	0.0	0.0	30875.521	24686.41	45680.7	0.0	0.0	9795.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21944.232	0.0	0.0	0.0	15794.714	0.0	19437.94	0.0	0.0	21482.521	19397.422	17717.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11717|MPRI_HUMAN	P11717	MPRI_HUMAN	IGF2R	2491	Homo sapiens	1:Experimental evidence at protein level	Cation-independent mannose-6-phosphate receptor	0.9998	0.9987	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24969.645	20252.719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11766|ADHX_HUMAN	P11766	ADHX_HUMAN	ADH5	374	Homo sapiens	1:Experimental evidence at protein level	Alcohol dehydrogenase class-3	1.0	0.9987	7	60	60	60	1	6	3	4	4	5	2	3	2	7	2	9	4	5	0	2	0	1	0	0	0	0	0	0	0	0	0	1	6	3	4	4	5	2	3	2	7	2	9	4	5	0	2	0	1	0	0	0	0	0	0	0	0	0	1	6	3	4	4	5	2	3	2	7	2	9	4	5	0	2	0	1	0	0	0	0	0	0	0	0	0	44981.598	194199.94	178879.27	458791.8	131251.19	98498.836	73062.95	101093.69	73269.67	131010.336	32741.87	245546.08	106276.055	108256.19	0.0	103913.625	0.0	40126.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80880.07	82041.7	129367.27	103749.586	66017.84	57768.688	77466.23	58273.934	83009.49	0.0	106467.27	31256.832	40650.46	0.0	64310.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11940|PABP1_HUMAN	P11940	PABP1_HUMAN	PABPC1	636	Homo sapiens	1:Experimental evidence at protein level	Polyadenylate-binding protein 1	1.0	0.999	12	60	6	60	5	0	4	0	1	0	6	0	7	2	4	5	12	11	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	1	0	6	0	7	2	4	5	12	11	0	1	2	0	0	0	0	0	0	0	0	0	0	32410.988	0.0	31720.785	0.0	6186.973	0.0	58339.69	0.0	65109.223	47087.926	28666.262	67194.17	127084.09	107469.71	0.0	0.0	9927.956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13941.09	0.0	14864.283	0.0	0.0	0.0	17221.824	0.0	18122.791	31647.682	16136.54	12746.967	25997.574	25221.908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12004|PCNA_HUMAN	P12004	PCNA_HUMAN	PCNA	261	Homo sapiens	1:Experimental evidence at protein level	Proliferating cell nuclear antigen	0.9997	0.9948	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8232.768	7155.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12035|K2C3_HUMAN	P12035	K2C3_HUMAN	KRT3	628	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 3	1.0	0.999	26	20	9	405	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	19	8	25	27	8	9	27	6	37	13	30	13	23	31	33	9	57	26	0	0	0	0	0	0	0	4	0	0.0	0.0	0.0	0.0	0.0	0.0	20366.402	0.0	0.0	0.0	19691.73	0.0	0.0	0.0	0.0	0.0	220951.14	124565.695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67257.16	58740.887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12081|HARS1_HUMAN	P12081	HARS1_HUMAN	HARS1	509	Homo sapiens	1:Experimental evidence at protein level	Histidine--tRNA ligase, cytoplasmic	1.0	0.999	4	18	8	18	0	0	1	0	2	0	2	0	5	0	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	5	0	2	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0.0	0.0	23544.34	0.0	28269.783	0.0	24918.766	0.0	39299.63	0.0	28192.244	16303.941	26002.535	0.0	4126.447	0.0	12327.356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14498.452	0.0	16466.246	0.0	16040.807	0.0	29548.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P12107|COBA1_HUMAN	P12107	COBA1_HUMAN	COL11A1	1806	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XI) chain	1.0	0.9989	3	4	4	8	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18340.129	13489.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
